TransactionID,AccountID,TransactionDate,TransactionType,Amount,Channel,Country
9039,1811,2024-05-14,Withdrawal,94691.2,Mobile,Syria
9040,331,2024-07-24,Deposit,58762.97,Mobile,India
9041,1891,2024-09-13,Deposit,13823.24,Mobile,Singapore
9042,412,2025-11-07,Deposit,75747.1,Mobile,Singapore
9043,914,2025-12-12,Transfer,77614.91,Online,Afghanistan
9044,233,2024-07-21,Deposit,16150.02,Online,UK
9045,1585,2024-05-24,Deposit,57328.61,ATM,UK
9046,182,2024-04-11,Transfer,10282.02,Online,Germany
9047,540,2026-04-02,Withdrawal,57728.81,Branch,UK
9048,1443,2024-11-08,Deposit,58350.54,Online,Canada
9049,710,2025-02-25,Withdrawal,28243.34,Branch,Afghanistan
9050,1328,2026-01-31,Transfer,90703.17,Mobile,North Korea
9051,657,2025-03-06,Deposit,5796.44,ATM,Canada
9052,1504,2024-01-09,Transfer,19192.21,Branch,Canada
9053,25,2024-06-19,Withdrawal,95108.5,Online,India
9054,1266,2025-04-06,Transfer,86979.77,ATM,Germany
9055,1219,2024-06-04,Withdrawal,22215.25,Online,UAE
9056,1212,2026-05-17,Deposit,4942.32,Mobile,Canada
9057,1456,2024-08-10,Transfer,48324.17,Online,UK
9058,1102,2024-02-22,Transfer,53428.58,Mobile,Canada
9059,1982,2024-08-29,Transfer,39431.48,Mobile,Afghanistan
9060,622,2024-02-10,Transfer,7846.02,Mobile,Iran
9061,1897,2026-06-19,Deposit,48311.11,Online,UAE
9062,1440,2025-10-24,Deposit,14074.91,ATM,Germany
9063,644,2024-02-27,Transfer,16558.57,Mobile,Singapore
9064,1480,2026-02-11,Transfer,54269.52,ATM,USA
9065,214,2024-09-13,Transfer,35457.81,Online,Singapore
9066,1711,2024-04-06,Withdrawal,42292.42,Branch,Canada
9067,815,2024-10-22,Withdrawal,9908.9,ATM,UK
9068,263,2024-02-11,Transfer,10429.24,ATM,Afghanistan
9069,1716,2024-12-27,Deposit,88051.03,Mobile,Iran
9070,512,2025-02-03,Transfer,51466.0,ATM,Afghanistan
9071,163,2025-07-21,Transfer,85318.68,Online,Iran
9072,598,2024-10-02,Transfer,53668.88,ATM,UAE
9073,136,2025-07-20,Withdrawal,23034.14,Online,USA
9074,809,2026-02-10,Withdrawal,2234.32,Branch,UK
9075,1559,2024-10-05,Transfer,82320.28,Branch,UK
9076,1810,2024-11-10,Deposit,88179.08,Mobile,Syria
9077,587,2026-03-13,Deposit,61869.81,ATM,Canada
9078,645,2024-12-04,Deposit,81835.25,ATM,UK
9079,1486,2025-01-17,Deposit,68921.44,Branch,Singapore
9080,1019,2025-07-06,Transfer,63855.55,Branch,USA
9081,1793,2024-06-24,Deposit,42695.14,ATM,India
9082,1725,2026-02-14,Transfer,34106.47,Mobile,Syria
9083,1678,2025-05-06,Withdrawal,30554.15,Mobile,India
9084,666,2024-03-16,Withdrawal,67201.28,Branch,North Korea
9085,1370,2025-08-09,Deposit,31287.2,Mobile,Canada
9086,1226,2024-06-10,Transfer,62991.29,ATM,USA
9087,846,2025-06-14,Transfer,3742.5,Branch,UK
9088,1587,2025-04-29,Withdrawal,27276.4,ATM,USA
9089,1774,2025-06-19,Transfer,54373.94,Branch,Germany
9090,348,2024-12-05,Transfer,9035.88,Online,UAE
9091,143,2026-01-12,Deposit,85450.04,Branch,Iran
9092,1960,2026-04-10,Withdrawal,11991.68,Online,Iran
9093,379,2026-01-04,Transfer,65760.32,Online,North Korea
9094,1420,2024-08-05,Deposit,9985.87,Mobile,UAE
9095,260,2024-11-14,Deposit,93285.25,Mobile,USA
9096,1865,2025-03-10,Deposit,94315.72,Online,Singapore
9097,1997,2025-04-11,Deposit,2914.21,ATM,UK
9098,815,2024-06-15,Deposit,78130.36,ATM,Singapore
9099,1450,2024-11-29,Transfer,81243.32,ATM,Syria
9100,1466,2024-01-16,Withdrawal,39380.56,Online,Syria
9101,566,2024-08-08,Deposit,21619.03,Online,Germany
9102,1624,2024-04-22,Transfer,66466.97,Branch,Afghanistan
9103,1557,2025-08-22,Deposit,11439.07,Branch,Iran
9104,1111,2025-10-08,Transfer,54201.09,Online,Singapore
9105,8,2024-03-12,Deposit,69757.79,Online,Singapore
9106,1079,2026-03-23,Withdrawal,24964.34,Branch,Canada
9107,1581,2024-01-01,Deposit,9283.16,Branch,North Korea
9108,822,2025-11-27,Transfer,13111.53,Online,Afghanistan
9109,359,2025-10-04,Deposit,71690.42,Branch,North Korea
9110,965,2024-07-06,Transfer,25032.81,Mobile,Singapore
9111,924,2024-08-10,Withdrawal,68956.89,Online,North Korea
9112,1457,2025-10-04,Transfer,94677.05,Mobile,USA
9113,83,2025-07-24,Deposit,18022.97,ATM,Iran
9114,575,2025-04-19,Deposit,69870.63,Mobile,Canada
9115,168,2024-11-03,Deposit,52149.9,Mobile,India
9116,1519,2024-03-29,Withdrawal,78658.27,Online,Iran
9117,941,2024-09-28,Deposit,44328.33,Branch,USA
9118,1838,2024-01-13,Transfer,38740.62,Branch,Iran
9119,994,2024-07-24,Withdrawal,9684.65,Mobile,Syria
9120,1298,2025-08-10,Transfer,2289.35,Branch,Iran
9121,1224,2025-01-13,Withdrawal,64775.92,Branch,India
9122,190,2026-01-18,Withdrawal,2592.05,Branch,USA
9123,1636,2026-06-10,Withdrawal,52573.62,Online,Germany
9124,1866,2024-04-26,Transfer,2586.25,Mobile,North Korea
9125,609,2026-04-03,Transfer,95553.27,Mobile,Singapore
9126,1676,2024-06-24,Transfer,2820.7,ATM,USA
9127,1265,2024-03-22,Withdrawal,42990.16,Online,Iran
9128,791,2026-02-19,Withdrawal,73147.51,Mobile,India
9129,408,2024-06-20,Transfer,61016.28,Online,UK
9130,143,2024-03-24,Deposit,10321.66,ATM,Syria
9131,1153,2026-06-16,Withdrawal,86872.64,Branch,Canada
9132,992,2026-03-29,Transfer,87570.15,Branch,India
9133,1454,2026-04-16,Withdrawal,74939.31,Mobile,UK
9134,573,2024-05-31,Withdrawal,7084.07,Branch,Syria
9135,706,2025-09-01,Transfer,56800.88,Mobile,Singapore
9136,1642,2024-09-19,Deposit,71646.47,Branch,UK
9137,797,2024-12-14,Transfer,52836.74,Branch,Germany
9138,1507,2025-10-12,Transfer,30691.99,Online,Syria
9139,201,2024-08-04,Deposit,7785.06,Branch,Singapore
9140,1848,2024-11-13,Transfer,61129.81,Branch,UK
9141,879,2025-05-27,Transfer,9636.81,ATM,Canada
9142,1233,2025-11-21,Withdrawal,36354.71,ATM,Singapore
9143,1857,2024-08-03,Deposit,12971.85,Online,Afghanistan
9144,298,2025-04-09,Transfer,42322.87,Mobile,Germany
9145,84,2024-07-12,Transfer,6898.73,Online,Syria
9146,773,2024-05-24,Withdrawal,11199.56,Mobile,UK
9147,968,2025-06-10,Transfer,85533.61,Mobile,UK
9148,449,2026-03-25,Transfer,75046.32,Mobile,Germany
9149,1641,2025-03-04,Withdrawal,55961.14,ATM,USA
9150,731,2024-06-25,Transfer,41479.64,Mobile,UK
9151,41,2025-02-20,Transfer,10764.86,ATM,UAE
9152,1844,2024-12-04,Deposit,40135.64,Mobile,Singapore
9153,425,2024-12-31,Withdrawal,24710.73,Mobile,Syria
9154,960,2025-01-31,Withdrawal,19500.1,Online,UK
9155,1054,2024-09-06,Deposit,67528.34,Branch,Singapore
9156,1682,2025-05-06,Transfer,88043.06,ATM,Canada
9157,1540,2025-10-22,Withdrawal,92525.57,Mobile,UK
9158,1000,2024-03-28,Withdrawal,95496.98,ATM,Germany
9159,134,2024-06-25,Withdrawal,401.07,Mobile,Canada
9160,1352,2024-03-26,Transfer,35810.34,Online,Syria
9161,1760,2026-04-22,Transfer,60804.26,Branch,Syria
9162,1547,2024-02-05,Withdrawal,90094.25,ATM,North Korea
9163,67,2025-07-17,Transfer,58443.04,Branch,Singapore
9164,1818,2026-03-06,Withdrawal,55696.71,Branch,UAE
9165,1871,2025-01-08,Deposit,82023.39,Mobile,Afghanistan
9166,979,2026-05-11,Withdrawal,94544.77,ATM,Syria
9167,1420,2024-08-18,Transfer,65189.76,Online,UK
9168,572,2024-06-05,Transfer,91556.36,Branch,Syria
9169,1080,2024-06-03,Deposit,4593.63,ATM,Germany
9170,1169,2024-12-26,Deposit,17406.78,Branch,Singapore
9171,1230,2025-11-10,Transfer,19010.97,Branch,Afghanistan
9172,1247,2024-11-01,Deposit,73467.64,ATM,UAE
9173,1264,2025-05-26,Withdrawal,21206.39,Online,Singapore
9174,364,2026-05-10,Withdrawal,45066.67,ATM,Canada
9175,349,2024-10-20,Deposit,45037.54,Mobile,Syria
9176,1760,2026-05-11,Transfer,66594.79,Mobile,Singapore
9177,1357,2026-02-03,Deposit,5622.56,Mobile,Germany
9178,25,2024-06-23,Withdrawal,12649.45,Mobile,India
9179,1121,2025-09-12,Transfer,43784.04,ATM,India
9180,444,2025-07-15,Transfer,27708.11,Online,Syria
9181,1201,2024-04-10,Withdrawal,5017.32,ATM,Syria
9182,584,2025-10-31,Transfer,99140.54,Online,Singapore
9183,225,2024-12-28,Transfer,99302.17,ATM,USA
9184,1291,2024-05-24,Transfer,44652.98,Online,UK
9185,531,2025-06-22,Withdrawal,24529.02,Branch,Iran
9186,1955,2024-05-28,Transfer,64282.84,ATM,Syria
9187,1260,2024-01-08,Transfer,16616.22,Branch,India
9188,179,2024-06-25,Deposit,82332.89,ATM,India
9189,1608,2025-01-24,Deposit,74570.31,ATM,North Korea
9190,645,2026-01-12,Transfer,69596.65,Branch,Singapore
9191,954,2024-03-06,Withdrawal,20056.04,Online,Canada
9192,957,2025-10-19,Withdrawal,49373.46,Online,USA
9193,1579,2024-12-20,Withdrawal,52031.61,Mobile,Germany
9194,843,2024-01-26,Transfer,86253.81,Online,Afghanistan
9195,1775,2025-05-19,Withdrawal,17900.29,Branch,Syria
9196,1383,2024-03-14,Deposit,81373.84,Branch,Singapore
9197,305,2026-04-23,Deposit,44056.09,ATM,India
9198,1293,2025-11-30,Deposit,28586.9,Branch,Singapore
9199,434,2024-06-19,Deposit,78237.29,Online,Iran
9200,1262,2025-02-08,Transfer,55148.27,Mobile,USA
9201,1777,2025-12-16,Transfer,26247.55,Online,USA
9202,1303,2025-11-17,Deposit,11445.46,ATM,Singapore
9203,1336,2024-03-19,Withdrawal,8142.41,Mobile,Germany
9204,1208,2025-05-29,Withdrawal,94496.5,Online,USA
9205,418,2025-11-19,Transfer,79920.93,ATM,Canada
9206,494,2024-09-05,Withdrawal,79129.65,Mobile,Germany
9207,1252,2025-08-08,Deposit,90241.1,Online,Afghanistan
9208,1626,2025-10-17,Deposit,87826.27,ATM,UAE
9209,1377,2025-01-22,Deposit,73946.57,Online,UAE
9210,1343,2026-03-16,Withdrawal,76514.38,Mobile,Afghanistan
9211,1889,2025-11-30,Withdrawal,91490.84,Mobile,Syria
9212,1139,2024-12-30,Deposit,43884.28,Mobile,Singapore
9213,494,2025-12-25,Deposit,353.49,Mobile,USA
9214,1536,2025-02-23,Deposit,92797.19,Branch,Iran
9215,645,2024-04-12,Withdrawal,97908.06,Branch,North Korea
9216,1976,2024-05-01,Withdrawal,25804.72,ATM,USA
9217,1116,2024-05-21,Transfer,91491.75,Branch,North Korea
9218,575,2025-05-19,Deposit,81769.27,Branch,North Korea
9219,489,2024-10-25,Withdrawal,15832.25,Online,Iran
9220,1309,2025-04-09,Transfer,61276.35,Branch,Germany
9221,715,2025-12-27,Withdrawal,24661.45,Online,Canada
9222,1492,2024-12-25,Transfer,39396.51,Online,Iran
9223,1610,2026-04-10,Transfer,30186.49,Online,Canada
9224,469,2025-08-19,Transfer,79433.23,Branch,Canada
9225,820,2024-09-03,Transfer,11567.42,Mobile,Germany
9226,1061,2026-02-09,Deposit,543.04,Branch,USA
9227,750,2026-03-23,Transfer,56949.85,Branch,India
9228,667,2025-06-11,Withdrawal,59515.85,ATM,USA
9229,1470,2025-05-13,Transfer,11145.71,Mobile,North Korea
9230,1674,2025-01-07,Deposit,69950.83,Branch,Afghanistan
9231,1172,2025-12-30,Withdrawal,94026.06,Mobile,Canada
9232,15,2026-05-25,Transfer,56243.43,Mobile,USA
9233,1536,2024-02-01,Transfer,54332.04,ATM,UK
9234,317,2026-05-09,Withdrawal,28680.18,Branch,North Korea
9235,1837,2025-01-20,Transfer,39940.05,Mobile,USA
9236,1561,2024-12-23,Withdrawal,85521.39,Branch,Canada
9237,311,2025-05-07,Withdrawal,84280.35,Online,Afghanistan
9238,115,2024-06-26,Deposit,90681.32,Branch,UK
9239,971,2025-10-23,Withdrawal,21835.93,Branch,North Korea
9240,1364,2024-04-03,Deposit,18818.69,Branch,Germany
9241,313,2026-04-02,Deposit,73361.73,Mobile,Canada
9242,82,2026-03-29,Deposit,99917.11,Branch,USA
9243,977,2026-02-25,Deposit,81913.95,Branch,USA
9244,1380,2025-03-03,Deposit,34548.93,Mobile,Syria
9245,843,2024-09-07,Transfer,4022.04,ATM,UK
9246,1964,2025-06-10,Withdrawal,38722.63,Branch,USA
9247,1180,2024-07-01,Transfer,23551.11,Online,Syria
9248,657,2026-03-17,Withdrawal,85585.25,Online,USA
9249,732,2026-04-20,Transfer,9217.86,ATM,Syria
9250,795,2025-05-28,Withdrawal,25327.57,ATM,Singapore
9251,1895,2024-05-10,Deposit,57473.53,Online,Germany
9252,304,2024-12-15,Transfer,28039.88,Mobile,India
9253,1634,2024-01-05,Deposit,13784.37,Online,UK
9254,1250,2025-12-30,Transfer,40448.76,Branch,USA
9255,1616,2025-10-05,Withdrawal,80688.08,Online,North Korea
9256,223,2026-03-26,Withdrawal,64976.4,ATM,Canada
9257,904,2024-09-08,Transfer,90656.46,Online,Iran
9258,1549,2024-10-03,Transfer,68397.15,ATM,Singapore
9259,1270,2024-05-28,Withdrawal,84688.33,ATM,UAE
9260,1135,2025-11-03,Withdrawal,93069.68,Branch,Canada
9261,133,2024-05-29,Deposit,19100.71,Online,India
9262,537,2024-02-18,Withdrawal,37830.42,Online,Iran
9263,1561,2024-06-08,Transfer,67911.43,ATM,UAE
9264,1859,2025-01-10,Deposit,63422.49,Online,USA
9265,1437,2025-12-26,Withdrawal,48385.78,Online,UK
9266,732,2024-06-04,Transfer,54743.02,ATM,UAE
9267,356,2024-07-11,Withdrawal,95727.94,ATM,North Korea
9268,1278,2026-03-07,Withdrawal,84617.38,Branch,Syria
9269,671,2025-07-31,Withdrawal,4137.93,Branch,Canada
9270,1446,2024-11-03,Withdrawal,20026.53,Online,Afghanistan
9271,1623,2024-06-19,Transfer,32280.5,Branch,Afghanistan
9272,273,2024-09-03,Deposit,8841.62,ATM,Singapore
9273,939,2024-11-12,Deposit,41853.0,Online,USA
9274,1340,2025-03-07,Transfer,20870.6,Mobile,Syria
9275,392,2025-05-18,Transfer,34774.31,Mobile,UAE
9276,1508,2025-08-16,Withdrawal,92389.09,Branch,Iran
9277,1061,2025-07-16,Transfer,79400.96,Mobile,Canada
9278,976,2025-08-20,Deposit,21528.68,Mobile,UK
9279,701,2024-08-22,Withdrawal,10495.35,ATM,Canada
9280,473,2024-06-27,Deposit,42562.48,Mobile,UK
9281,954,2024-08-23,Withdrawal,68545.89,Branch,North Korea
9282,1378,2026-02-17,Transfer,30181.38,ATM,UK
9283,946,2024-04-02,Deposit,51440.91,Mobile,North Korea
9284,469,2024-07-09,Withdrawal,1892.38,Online,India
9285,106,2024-03-01,Deposit,20574.08,Mobile,Syria
9286,1329,2026-03-03,Withdrawal,15348.51,Branch,Iran
9287,1003,2026-02-14,Withdrawal,31589.92,Mobile,Afghanistan
9288,1431,2025-09-11,Withdrawal,63944.54,Online,Singapore
9289,901,2025-10-17,Deposit,51832.75,Online,UK
9290,142,2024-02-27,Transfer,89952.65,ATM,USA
9291,760,2026-02-03,Deposit,40617.3,Online,Iran
9292,773,2024-12-26,Withdrawal,11421.54,Branch,UAE
9293,1712,2024-01-28,Withdrawal,94356.44,Online,Singapore
9294,1432,2025-07-02,Deposit,84915.22,Online,Afghanistan
9295,104,2025-04-11,Withdrawal,27056.26,Mobile,UAE
9296,721,2024-02-10,Deposit,27286.82,Online,USA
9297,979,2024-04-30,Withdrawal,99830.09,Online,USA
9298,88,2025-02-27,Transfer,95237.04,Online,Iran
9299,1053,2024-03-25,Deposit,90693.74,Mobile,Iran
9300,218,2026-06-10,Deposit,19113.69,Branch,Canada
9301,1348,2024-02-17,Transfer,47814.59,Mobile,UAE
9302,864,2024-03-15,Deposit,1162.94,Branch,Germany
9303,1827,2024-05-15,Transfer,36753.68,ATM,Canada
9304,203,2026-05-03,Withdrawal,93285.05,ATM,North Korea
9305,689,2025-05-05,Transfer,33541.82,Mobile,Syria
9306,522,2024-11-13,Deposit,5666.35,Online,Germany
9307,758,2025-07-19,Transfer,78022.68,Mobile,Afghanistan
9308,1183,2026-04-21,Withdrawal,96863.03,Branch,Canada
9309,1887,2026-01-28,Deposit,13877.68,ATM,UK
9310,1407,2025-05-03,Withdrawal,8899.92,ATM,UK
9311,945,2025-04-22,Withdrawal,70168.78,Online,Singapore
9312,521,2025-11-12,Transfer,9953.36,Online,India
9313,1394,2026-05-31,Withdrawal,72993.87,ATM,UK
9314,1402,2025-11-20,Deposit,10184.39,Online,UAE
9315,783,2026-04-14,Withdrawal,12163.71,Branch,UK
9316,75,2024-07-19,Transfer,51992.09,Online,Canada
9317,862,2025-05-04,Transfer,69305.01,ATM,Afghanistan
9318,262,2025-06-07,Withdrawal,37643.45,Branch,Syria
9319,1194,2025-05-01,Transfer,506.55,Online,Afghanistan
9320,1724,2026-05-12,Deposit,66597.95,ATM,Germany
9321,1331,2024-04-06,Deposit,79844.41,Branch,Afghanistan
9322,697,2026-01-19,Withdrawal,14635.53,Mobile,Iran
9323,1917,2025-08-04,Deposit,89628.86,Branch,North Korea
9324,91,2024-03-11,Deposit,78528.95,Mobile,North Korea
9325,995,2026-01-09,Transfer,87897.98,Mobile,UK
9326,28,2026-01-09,Transfer,651.55,Online,UAE
9327,1276,2024-08-19,Deposit,24112.31,Mobile,Iran
9328,590,2024-02-10,Transfer,35959.55,Mobile,India
9329,1938,2024-09-13,Transfer,50679.61,ATM,Iran
9330,1256,2024-09-18,Withdrawal,74472.74,ATM,Singapore
9331,429,2026-04-04,Transfer,95526.64,Mobile,USA
9332,1032,2024-05-23,Transfer,81546.79,Mobile,North Korea
9333,14,2025-12-19,Transfer,55967.87,Branch,USA
9334,319,2025-12-30,Deposit,22425.07,Mobile,UAE
9335,412,2024-10-05,Withdrawal,89787.72,Mobile,North Korea
9336,891,2024-10-10,Deposit,65627.52,Online,USA
9337,574,2025-12-23,Transfer,20131.74,Mobile,Afghanistan
9338,1614,2026-06-04,Deposit,91538.96,Branch,North Korea
9339,1043,2025-12-10,Transfer,90572.85,Mobile,Germany
9340,332,2025-06-14,Withdrawal,17939.24,Online,UAE
9341,1114,2024-03-25,Deposit,69398.31,Mobile,USA
9342,1380,2024-01-24,Transfer,60796.23,Mobile,Iran
9343,1718,2024-05-04,Deposit,64895.76,Online,Iran
9344,178,2024-06-21,Transfer,97688.42,Branch,Iran
9345,1414,2025-10-23,Deposit,29730.15,Online,Germany
9346,135,2025-11-04,Withdrawal,1097.84,Online,Canada
9347,342,2024-04-26,Withdrawal,3509.75,ATM,UAE
9348,494,2024-02-22,Withdrawal,94196.3,Branch,Singapore
9349,1403,2025-08-08,Withdrawal,24749.94,Branch,Singapore
9350,1280,2024-08-04,Deposit,53411.75,ATM,India
9351,512,2026-03-05,Deposit,6342.55,Online,Germany
9352,1926,2026-01-14,Transfer,81883.83,Online,North Korea
9353,1628,2025-01-20,Transfer,98698.48,ATM,Iran
9354,1958,2026-03-19,Transfer,29389.5,Branch,UAE
9355,414,2024-02-24,Transfer,3857.36,Online,Syria
9356,175,2024-11-10,Transfer,98748.38,Mobile,Afghanistan
9357,1641,2025-02-22,Transfer,26863.35,Branch,North Korea
9358,290,2024-06-06,Deposit,97588.54,Branch,Singapore
9359,129,2025-03-23,Transfer,19298.33,Branch,Afghanistan
9360,1982,2024-06-23,Deposit,27687.72,Online,UK
9361,1313,2024-04-26,Transfer,70250.55,Branch,Syria
9362,136,2025-08-03,Withdrawal,75973.21,Online,Germany
9363,1341,2024-09-13,Deposit,68520.75,ATM,USA
9364,452,2026-03-26,Deposit,16476.11,Online,Iran
9365,1507,2025-11-12,Transfer,65008.32,Online,UAE
9366,776,2024-01-26,Deposit,19004.52,ATM,Syria
9367,905,2026-04-28,Transfer,82910.68,Online,India
9368,1147,2024-07-24,Withdrawal,8512.54,Branch,UAE
9369,125,2024-12-15,Transfer,63177.04,Branch,UK
9370,284,2025-03-28,Deposit,46087.28,Mobile,USA
9371,715,2025-10-03,Deposit,60326.0,Online,Germany
9372,858,2024-07-29,Withdrawal,25380.1,ATM,North Korea
9373,486,2025-07-05,Transfer,70741.77,Branch,North Korea
9374,809,2025-02-07,Withdrawal,94193.86,Mobile,UAE
9375,957,2026-06-08,Transfer,64886.96,ATM,Syria
9376,744,2025-04-30,Transfer,16291.21,Mobile,Iran
9377,1550,2026-04-21,Deposit,33068.97,Branch,North Korea
9378,1652,2025-05-30,Withdrawal,56744.0,Online,India
9379,484,2026-03-14,Withdrawal,86074.19,ATM,Germany
9380,1030,2025-09-17,Deposit,41987.75,Branch,Iran
9381,1617,2024-05-26,Transfer,68856.88,ATM,Syria
9382,1696,2026-04-12,Transfer,18038.83,Online,Syria
9383,1504,2025-01-25,Deposit,21857.57,Online,Germany
9384,1341,2025-11-02,Transfer,25427.82,Online,Syria
9385,595,2026-02-22,Deposit,51816.62,ATM,UK
9386,1788,2025-12-09,Deposit,68784.11,Branch,USA
9387,1860,2025-12-29,Withdrawal,22308.17,Mobile,Canada
9388,1466,2024-05-06,Withdrawal,79378.74,Online,Singapore
9389,245,2024-10-12,Deposit,46202.98,Branch,North Korea
9390,694,2025-12-06,Withdrawal,11586.46,Online,Germany
9391,1814,2025-12-09,Deposit,41856.19,ATM,USA
9392,1812,2026-05-23,Deposit,73033.02,ATM,India
9393,155,2024-11-02,Transfer,31006.72,Branch,Iran
9394,1841,2026-02-20,Deposit,64158.13,Branch,North Korea
9395,636,2025-05-25,Deposit,35733.44,ATM,UK
9396,1960,2025-03-31,Withdrawal,39316.98,Branch,Germany
9397,648,2024-05-08,Deposit,9681.37,Mobile,UK
9398,696,2024-10-08,Withdrawal,42529.5,Mobile,Iran
9399,734,2025-10-28,Transfer,69751.19,ATM,North Korea
9400,1991,2024-09-04,Deposit,75172.9,ATM,Canada
9401,1518,2024-11-20,Withdrawal,88871.22,Mobile,India
9402,1186,2026-03-14,Transfer,52142.94,Online,Singapore
9403,1867,2024-03-15,Transfer,30750.97,Branch,Germany
9404,965,2025-07-08,Deposit,12528.71,ATM,India
9405,364,2024-05-10,Deposit,53338.38,ATM,North Korea
9406,1470,2025-11-13,Withdrawal,75248.33,Branch,North Korea
9407,381,2024-06-23,Deposit,85416.53,Mobile,UK
9408,1139,2024-11-06,Deposit,34416.28,Mobile,USA
9409,1811,2026-06-02,Withdrawal,80608.86,Mobile,UK
9410,843,2026-05-28,Deposit,77746.42,ATM,Singapore
9411,1222,2024-08-05,Withdrawal,35192.55,Branch,UAE
9412,705,2025-08-22,Deposit,92226.4,ATM,Canada
9413,1958,2025-02-20,Transfer,89451.55,Branch,Iran
9414,1952,2025-08-19,Withdrawal,38294.37,Branch,Canada
9415,1659,2026-04-10,Deposit,18910.07,Mobile,Germany
9416,231,2024-11-18,Deposit,98886.19,Online,India
9417,928,2025-11-30,Withdrawal,22304.19,ATM,Syria
9418,1524,2024-08-22,Withdrawal,52945.05,Online,Canada
9419,1023,2026-04-19,Transfer,25490.8,ATM,Iran
9420,79,2024-12-17,Withdrawal,72663.98,Online,Germany
9421,1974,2024-12-17,Deposit,81715.07,Branch,Singapore
9422,1632,2025-06-16,Deposit,10514.38,Branch,Iran
9423,423,2026-03-29,Deposit,943.31,Mobile,Iran
9424,1362,2026-04-17,Deposit,60246.47,Mobile,UAE
9425,1351,2025-12-05,Transfer,29764.18,ATM,Germany
9426,625,2025-06-18,Transfer,93282.17,ATM,USA
9427,537,2025-08-10,Transfer,4699.61,ATM,North Korea
9428,1657,2026-03-03,Deposit,14571.48,Online,Singapore
9429,1064,2025-12-01,Transfer,76496.07,Mobile,UK
9430,1531,2024-10-04,Withdrawal,58036.32,ATM,Canada
9431,1876,2024-08-28,Deposit,34522.72,Mobile,Syria
9432,528,2025-04-20,Deposit,99286.13,Mobile,Canada
9433,106,2026-02-12,Withdrawal,43286.37,Branch,India
9434,328,2025-10-24,Transfer,7228.46,Branch,India
9435,674,2026-06-18,Deposit,6274.43,Online,Iran
9436,12,2025-01-04,Transfer,18354.98,Mobile,India
9437,1648,2026-06-11,Transfer,29167.77,Branch,North Korea
9438,612,2024-09-10,Transfer,77828.24,ATM,UK
9439,1397,2025-12-15,Withdrawal,68338.92,Branch,UAE
9440,1340,2025-08-18,Withdrawal,13187.92,Online,UAE
9441,1832,2025-04-21,Deposit,99774.48,Branch,UAE
9442,225,2026-06-11,Withdrawal,32174.65,Mobile,Iran
9443,1339,2025-09-28,Deposit,797.14,Online,North Korea
9444,1891,2024-04-18,Withdrawal,77229.16,Online,USA
9445,437,2026-05-11,Deposit,56893.38,ATM,Afghanistan
9446,1584,2024-06-02,Transfer,42972.09,Mobile,Syria
9447,1027,2025-09-09,Deposit,77020.25,ATM,USA
9448,793,2025-05-13,Deposit,4226.12,Branch,Iran
9449,1370,2024-08-03,Transfer,88730.98,Online,Canada
9450,291,2024-11-06,Withdrawal,82205.28,Online,Afghanistan
9451,248,2024-06-22,Deposit,12439.29,Branch,UAE
9452,471,2025-12-27,Deposit,75661.36,Mobile,India
9453,1266,2026-04-03,Withdrawal,98935.94,ATM,UAE
9454,1690,2024-03-27,Transfer,68344.6,Branch,UAE
9455,1980,2025-02-08,Withdrawal,28039.88,ATM,Afghanistan
9456,1570,2025-06-16,Deposit,1034.79,Mobile,North Korea
9457,234,2025-05-25,Deposit,63491.03,Branch,India
9458,1011,2025-02-17,Withdrawal,49343.37,Online,Afghanistan
9459,1185,2025-08-14,Transfer,27934.81,Mobile,UK
9460,788,2026-04-01,Deposit,81131.6,ATM,Canada
9461,1926,2024-11-15,Transfer,64961.16,Online,UK
9462,1995,2024-08-11,Transfer,73658.24,Mobile,UK
9463,1171,2025-01-01,Withdrawal,9123.28,ATM,Germany
9464,329,2025-08-01,Transfer,84458.99,Mobile,USA
9465,285,2024-08-19,Withdrawal,60235.32,Branch,UK
9466,955,2024-04-23,Withdrawal,90721.61,ATM,Syria
9467,1328,2024-10-27,Transfer,72081.53,Online,Singapore
9468,570,2025-07-23,Deposit,8192.95,Branch,India
9469,1739,2024-03-08,Deposit,68695.31,Online,Iran
9470,1151,2024-11-30,Withdrawal,29039.12,Online,Afghanistan
9471,1957,2026-04-06,Transfer,96997.48,Mobile,USA
9472,1490,2024-08-07,Transfer,87294.02,Mobile,North Korea
9473,1173,2024-07-21,Withdrawal,76595.14,Mobile,Singapore
9474,506,2024-04-29,Withdrawal,33745.03,Online,Singapore
9475,1189,2025-05-12,Withdrawal,21053.81,ATM,UK
9476,1519,2026-01-17,Withdrawal,51084.21,Online,Canada
9477,1176,2024-04-19,Deposit,37775.59,ATM,Germany
9478,1235,2024-03-03,Withdrawal,59097.71,ATM,North Korea
9479,903,2024-09-30,Deposit,16247.91,ATM,Singapore
9480,800,2025-09-21,Deposit,96709.53,Mobile,UK
9481,1388,2024-04-23,Deposit,49119.2,Branch,Germany
9482,1600,2026-02-25,Withdrawal,52670.58,Branch,Afghanistan
9483,1059,2025-02-28,Deposit,17903.15,Mobile,Canada
9484,1091,2025-02-11,Withdrawal,92412.16,Mobile,Syria
9485,1692,2024-07-13,Transfer,89257.39,Online,India
